user_id,0,1,2,3,4,emailed
56d4a3cb-d7bc-42f0-99b6-07b00a2a6be7,165,177,116,472,466,[]
56dd5216-639c-4ef9-9f9f-0e1b0a2a4bff,508,197,3,245,480,[]
56dd53d7-d184-4ce5-abed-11a60a2a6d78,567,40,480,669,147,[]
56dfb62a-4ef0-45e7-9de0-152c0a2a4bff,40,336,480,457,330,[]
56e01f5f-bb14-499a-8d79-00650a2aace4,705,336,567,421,3,[]
56e031ae-6ed4-45be-a5fe-002e0a2aca4b,40,3,336,41,547,[]
56e09d46-262c-4fd1-b354-01300a2a417f,567,40,3,421,758,[]
56e1948d-9340-4af5-ba68-042f0a2a417f,43,42,506,147,457,[]
56e1c208-9154-412c-b719-04cf0a2a417f,40,336,457,41,11,[]
56e1c3d4-a868-48a0-b4d0-04300a2ad81e,3,336,183,507,156,[]
56e29125-75b4-4c1f-af67-068e0a2ad81e,177,252,157,57,179,[]
56e2ffd3-e1f4-423b-a380-00360a2adc86,669,186,336,480,400,[]
56e301bb-9ca4-4f4a-b770-00370a2adc86,186,336,535,675,157,[]
56e32820-1078-47f5-a406-007e0a2a6889,509,480,376,148,457,[]
56e68620-2efc-4bfb-bf49-09870a2a6889,457,42,271,319,60,[]
56e68c04-b8b0-4850-a9c7-0b140a2adc86,567,3,598,421,590,[]
56e6a9e3-c238-422d-a13a-09e30a2a6889,547,567,336,421,186,[]
56e70bac-5abc-4a63-9ede-0c5d0a2adc86,326,457,472,243,148,[]
56e83033-fecc-42c5-8cde-0f880a2adc86,40,457,57,208,319,[]
56e8ce20-54b0-4971-bd28-11a60a2adc86,3,336,421,590,29,[]
56e92688-0940-49b7-93e9-10590a2a6889,245,457,42,706,506,[]
56eaad1f-fd18-49bf-8fe6-00610a2a0b7f,598,682,336,60,186,[]
56ec10f5-8b28-40c9-a01c-03b80a2a0b7f,669,272,319,240,400,[]
56eca39c-7bf8-4927-b437-00fa0a2a1fd5,413,111,218,252,201,[]
56f00164-290c-4707-959e-0b550a2a0ff1,598,682,336,517,168,[]
56f00b4f-0618-4742-a7d5-09090a2a1fd5,413,111,218,252,201,[]
56f00ef2-3174-42f2-8875-09140a2a1fd5,165,627,336,449,27,[]
56f13469-7084-48f0-a1d2-0f200a2a0ff1,201,219,567,3,598,[]
56f41692-b7d8-4b32-9262-16ef0a2a0ff1,201,186,336,457,93,[]
56f50559-77dc-4d0b-ad64-140c0a2a1fd5,40,3,164,41,669,[]
56f53b0d-7908-40b4-8ae7-14820a2a1fd5,40,336,41,3,706,[]
56fccbb3-52b8-4297-84e4-30d50a2a0ff1,233,682,186,336,60,[]
57024f04-7e04-4460-ad26-12fe0a2a4e9e,3,336,60,271,449,[]
57029d8c-402c-42ae-bc6d-0c670a2ae7c0,280,168,327,227,360,[]
5703a19c-1df4-4f05-9ee7-177e0a2a4e9e,508,509,43,3,480,[]
5703a59d-c260-4c8b-846f-17870a2a4e9e,201,186,191,44,529,[]
570503fd-81a0-4905-b2f3-1ca40a2a4e9e,201,186,336,480,330,[]
57050c24-47d0-4a1e-a049-1cc60a2a4e9e,165,40,133,48,271,[]
57051246-d88c-4951-8b81-1cd90a2a4e9e,336,421,252,457,517,[]
5706813b-1700-469d-b3a3-21b80a2a4e9e,227,302,364,529,382,[]
57078b88-75d0-47a8-b596-24890a2a4e9e,186,183,201,516,11,[]
5707d33e-e0b0-4cd6-b27a-17d90a2ae7c0,3,186,705,336,60,[]
570bba5a-a5b8-4b60-83e5-33310a2a4e9e,598,3,705,42,517,[]
570cb1a3-ef08-405a-94c2-23a90a2ae7c0,627,3,705,336,449,[]
570d4042-48b8-4db0-aa2c-38280a2a4e9e,319,240,457,706,183,[]
570d65c1-8428-4f22-820e-38920a2a4e9e,336,3,43,506,42,[]
570e5664-44d0-4be8-a093-27f10a2ae7c0,40,336,203,337,717,[]
570e8e31-6378-4fce-94ae-288b0a2ae7c0,245,368,43,326,3,[]
570fa1e7-b52c-4e5d-bcb1-2afc0a2ae7c0,42,201,3,186,336,[]
570faf80-84f4-402b-af0f-408f0a2a4e9e,682,705,494,457,547,[]
5714819c-c54c-413f-a114-09570a2a7ae1,133,480,148,271,560,[]
5714ee70-45f4-414a-8f4d-0b320a2a3f76,598,200,705,304,214,[]
5714f0d5-4f58-4623-b6eb-0a260a2a7ae1,40,480,336,682,705,[]
5714ffd7-d7ec-4af5-a7d3-0a490a2a7ae1,201,3,336,83,337,[]
571521d0-f250-417e-b42b-0b980a2a3f76,567,3,598,319,547,[]
571574f7-62dc-42b9-b1e8-0b3a0a2a7ae1,567,197,598,421,669,[]
571579df-43f8-479a-8ca0-0b460a2a7ae1,201,509,669,186,336,[]
5715c870-e438-470d-b9c3-0bf00a2a7ae1,547,567,356,131,369,[]
5715f0e1-8138-4036-a015-0d500a2a3f76,336,706,590,148,271,[]
57164fcd-d460-4a8d-95d4-0cf50a2a7ae1,336,8,706,684,42,[]
571787ab-ab10-454f-b8da-0f300a2a7ae1,336,3,165,587,567,[]
5718e048-f370-4b33-9769-132d0a2a3f76,245,43,3,42,506,[]
571926a9-7020-4620-a628-006a0a2a34e5,111,3,186,336,351,[]
5719fc31-1fe0-4e72-ad66-01f80a2a5fc8,43,3,669,336,345,[]
571a098a-b5e4-416c-b8ce-02180a2a34e5,336,186,8,272,110,[]
571a746a-c774-4f91-85e6-02e30a2a34e5,233,3,187,177,219,[]
571e02e3-2934-4d5d-a259-0a2d0a2a34e5,302,245,368,116,43,[]
571e0852-06a0-4db0-9ab2-09b50a2a5fc8,8,345,328,42,311,[]
571efc8b-8938-4c99-835d-0b970a2a5fc8,336,3,472,345,328,[]
5720bd1c-c6cc-415b-8ffe-0fa50a2a34e5,3,598,336,111,319,[]
57221ae7-a108-4c30-a194-12300a2a34e5,547,567,214,336,706,[]
572232db-ba64-4f67-ab5a-126e0a2a34e5,598,3,390,449,27,[]
57224638-52f4-460a-ac7e-119a0a2a5fc8,43,3,183,706,345,[]
57224921-f734-42bd-b3ab-12ac0a2a34e5,48,148,21,247,110,[]
572869d6-a11c-46f0-977a-1e930a2a34e5,40,669,336,3,164,[]
5728d8b1-6740-4a5b-9850-1fe40a2a5fc8,336,3,535,675,13,[]
572b3419-3034-4b13-b2fd-01670a2af858,3,526,285,228,186,[]
572c638c-cf88-4eed-8996-00a90a2a6eaf,8,43,197,126,271,[]
5730824c-d284-410b-9f71-00320a2ac04e,627,40,480,81,148,[]
5733487e-5be8-43ab-94a8-00430a2ac04e,3,186,174,164,165,[]
5735fb88-e830-421d-bdba-0e030a2a7023,598,325,3,758,705,[]
5739bd0b-7cf4-48c3-9920-00960a2a7db7,3,336,567,186,517,[]
5739c140-cf2c-4715-b72b-00a00a2a7db7,111,240,120,247,28,[]
5739d474-441c-42a7-a0a1-00f30a2aa8ac,336,507,457,590,156,[]
5739f1bb-26b0-4343-b0d0-003b0a2a27f1,598,40,669,705,3,[]
573a8620-8690-4c9e-9018-00c20a2a58f7,8,567,186,336,421,[]
573b1b45-9248-420e-a840-013c0a2a27f1,598,3,336,321,396,[]
573b1dbc-3d7c-4071-aea7-01680a2a58f7,336,480,271,148,506,[]
573c36fa-c3c8-4354-a6cc-02af0a2a58f7,186,336,327,517,227,[]
573c7aa6-9174-4616-a390-02fe0a2a58f7,336,3,81,758,43,[]
573d614a-1140-4226-bd62-04350a2a58f7,598,421,325,60,396,[]
573d810d-83c0-46bc-80d3-054c0a2a27f1,403,240,327,319,530,[]
573d83c7-d350-4c18-af39-05520a2a27f1,547,567,186,336,327,[]
573dcecd-2698-4420-9d81-04d60a2a58f7,3,245,177,206,135,[]
573ecd91-1418-466a-91cd-0dce0a2a58f7,567,8,528,3,344,[]
5742d946-c70c-48db-bb91-00320a2a15a3,40,669,336,3,506,[]
5744134a-d380-40c3-a564-002f0a2ab23c,508,201,528,186,336,[]
57441cc5-d6ec-4993-b079-002f0a2ab23c,567,40,3,41,336,[]
5745f403-fc24-43b2-87d0-00300a2acf55,325,186,44,11,301,[]
57470080-2b34-4cc4-b929-002e0a2ac2ed,186,336,526,24,344,[]
574721c1-2928-4a82-a402-002e0a2ac2ed,186,336,526,24,344,[]
5747e281-7ce8-41f1-8940-002f0a2ac2ed,3,480,182,148,245,[]
57481072-d28c-475e-8ab0-002e0a2a7f1e,519,233,44,165,8,[]
57481129-7c24-4fd4-b420-002f0a2ac2ed,186,336,526,24,344,[]
574846fa-667c-400e-b38d-004c0a2ac2ed,336,480,271,148,472,[]
5748df48-ac70-42b2-b5ff-002f0a2ac2ed,280,201,186,336,187,[]
574939aa-e8a8-49ca-a1c2-002e0a2a7f1e,598,3,480,182,336,[]
574ab675-c32c-430e-9bdc-002e0a2a7f1e,3,627,336,214,280,[]
574b7a32-0428-491d-8500-002e0a2ac2ed,319,345,526,245,147,[]
574bf9d1-c614-49d1-9055-002f0a2a7f1e,3,336,528,706,44,[]
574d11b8-3318-4746-9102-002f0a2a7f1e,3,177,42,29,84,[]
574db38c-d0f4-4a4f-9a16-002e0a2a7f1e,43,186,336,505,337,[]
574e91ca-9914-4fb3-97e8-002f0a2a7f1e,682,186,705,336,60,[]
574ef1a6-47bc-4c51-b1a2-00320a2ab710,567,40,3,598,186,[]
5750654a-6988-4ccc-bddc-00b00a2ac2ed,457,42,271,319,60,[]
57509013-8744-4028-b814-00c00a2a7f1e,3,705,480,345,148,[]
57513a55-f3a8-4d07-8635-00da0a2a7f1e,194,309,547,326,382,[]
575159b9-f938-4338-8f97-00b10a2ac2ed,325,279,491,622,53,[]
57553f54-2ef0-441a-962b-00c70a2a7f1e,528,148,319,52,394,[]
57554841-642c-429d-8c51-00da0a2a7f1e,272,48,480,243,400,[]
575792fa-e128-42e2-9c0e-00da0a2a7f1e,598,3,590,214,421,[]
57581056-0b68-49cc-b05e-002c0a2a18ca,233,519,3,177,227,[]
575956ba-4188-4346-8e18-002d0a2a4501,752,226,164,468,18,[]
57596d66-5ff8-4c6b-8a96-002c0a2a150b,40,336,148,528,3,[]
57598b83-7e24-40a8-b648-002d0a2a150b,3,336,177,457,553,[]
5759b620-f4d0-422c-b2ac-002d0a2a4501,627,325,449,321,272,[]
575aa892-b244-4163-a20b-002c0a2a150b,233,598,319,336,189,[]
575ace18-7f9c-4cb7-961b-002d0a2a150b,40,336,165,3,472,[]
575eb1c4-0d9c-46c9-8fb6-004d0a2a150b,627,336,480,52,271,[]
57616b87-e08c-475a-9fb5-008a0a2a150b,682,336,240,156,186,[]
5762aaad-7b8c-4822-99e1-002d0a2a0279,3,165,706,183,627,[]
5762b5c6-5080-4b2c-9bfe-002d0a2a8f75,165,3,528,174,706,[]
5762d896-0d88-40ba-be32-00430a2a8f75,3,177,528,706,368,[]
57641dcb-dec0-47da-bc32-002d0a2a0279,165,111,40,120,240,[]
57696709-3c5c-49c7-a47d-00690a2a8f75,519,3,457,321,340,[]
576ab67c-db54-46ee-92b6-00350a2a0279,370,194,421,494,183,[]
576ab6c3-0160-4268-b0a8-00690a2a8f75,682,40,81,472,271,[]
576bd0c3-2170-4395-8bf6-00520a2a8f75,233,3,186,207,245,[]
576c01c3-a17c-4cc2-b30a-00520a2a8f75,3,400,553,206,42,[]
576d3c6b-5a64-4dfc-a708-00690a2a8f75,567,508,336,528,522,[]
576f50e8-dc74-4ef0-8316-002d0a2aceff,111,240,120,519,441,[]
57713665-0bdc-4d38-8feb-002d0a2a0137,480,148,238,464,345,[]
577197ed-10b4-4bcd-bdfc-003a0a2aceff,40,508,480,509,81,[]
5774dbfb-150c-4c7b-a3e5-002c0a2aceff,3,705,336,421,309,[]
5775460b-37a4-49a8-aa42-002c0a2a0137,669,526,368,622,189,[]
577565f4-6a30-44d7-918e-002c0a2a0137,48,52,466,457,535,[]
5776364d-59d8-4445-a063-002c0a2a0137,627,174,186,336,449,[]
577971f3-a9d4-4b11-890c-00310a2a0137,669,526,368,622,189,[]
577a5d04-b224-44a4-90c2-00bf0a2aceff,40,502,81,472,587,[]
577cdf4d-6d58-4670-a50a-00bf0a2aceff,598,567,233,3,187,[]
577cf643-6b80-42a8-9e7c-00be0a2aceff,598,682,336,421,368,[]
577d066c-d6c0-4180-b632-00ec0a2aceff,567,336,3,186,457,[]
577d69ab-b5b8-47ec-a593-00310a2a0137,3,186,336,60,567,[]
577f0dab-8f88-4ff1-a1a1-00bc0a2a0137,233,519,421,368,567,[]
577f7d9e-5ca4-425f-859a-00ec0a2aceff,233,205,421,325,507,[]
578095cd-123c-491c-a1dd-00bf0a2aceff,177,400,304,84,553,[]
578359d0-91ac-4983-96f5-00bb0a2a0137,233,40,3,41,23,[]
5783bc7b-d994-4990-bf7a-00bc0a2a0137,201,3,186,336,507,[]
5783dd99-9fdc-487a-b901-01360a2a0137,247,553,17,214,77,[]
5784b683-a710-43cd-a066-01740a2aceff,336,186,457,120,280,[]
5785c3aa-71c4-45f6-8c12-013d0a2a0137,567,186,336,201,356,[]
5786174d-1f44-4860-bfb2-01460a2a0137,627,598,40,336,3,[]
578658e3-5498-4c75-937d-01580a2a0137,40,669,336,41,3,[]
5786cac8-1164-44bc-95d3-01920a2aceff,60,336,186,273,321,[]
5787882f-074c-4abb-8ccb-01580a2a0137,40,41,356,457,3,[]
5787e499-4344-4b90-8dac-01920a2aceff,682,9,3,441,511,[]
57880d84-1fc8-4272-8389-01590a2a0137,669,526,368,622,553,[]
5788e481-1de8-44b6-99b1-017b0a2a0137,186,336,191,44,13,[]
578c9080-b44c-48b9-adf1-002c0a2a6d31,3,186,336,271,517,[]
578ca6e4-a918-46cc-ac39-002d0a2a6d31,567,3,598,219,319,[]
578cc1c1-bcf4-4a44-9e1e-002d0a2ae60c,233,3,186,336,494,[]
578d1b9b-12b8-47f9-81a9-002c0a2a14b5,682,271,706,147,183,[]
578d3af4-83d4-4369-a391-002d0a2a14b5,40,336,522,148,424,[]
578e24dd-6300-4823-823b-002d0a2a14b5,309,547,682,304,247,[]
578e685d-181c-40a9-aac4-00320a2a6d31,598,567,40,480,3,[]
578eb3fd-67f8-4804-bab1-002d0a2a14b5,165,174,201,3,336,[]
578f40ff-a794-4e98-bb71-002d0a2a6d31,165,48,197,120,240,[]
57908c8c-5170-4cf3-9f19-002d0a2ab38f,42,201,336,177,44,[]
57936df4-6040-49cb-b1a0-002d0a2ab38f,627,3,505,116,472,[]
5796b46c-5d44-49b2-bce3-002d0a2ab38f,508,201,509,336,319,[]
5796c727-cb94-4051-8332-002d0a2ab38f,21,133,81,337,93,[]
57977044-2b18-4126-bb57-002f0a2aa404,669,526,368,622,189,[]
579782d4-f0b4-4117-8637-002d0a2aa404,233,3,705,336,522,"[394, 387, 490, 510]"
57978f6a-8864-4e5c-8e0e-002d0a2aa404,598,567,3,421,156,[]
57985ac0-af9c-4cf5-a751-002f0a2aa404,567,186,60,336,421,[]
579865e2-9c54-4f62-a785-002d0a2ab38f,598,3,336,421,682,[]
579868fa-d264-4958-af71-007d0a2aa404,598,43,3,336,669,[]
57997e4c-780c-43f2-803a-007d0a2aa404,40,81,83,286,457,[]
579a221e-76f8-408b-b7f3-00860a2aa404,233,186,567,44,590,[]
579a5a22-c1ec-4e53-8795-007d0a2aa404,40,3,669,336,41,[]
579ae66d-e760-44ca-bd8d-002d0a2ab38f,705,336,3,480,421,[]
579b0924-c6e0-44ff-bac7-007d0a2aa404,233,627,336,186,413,[]
579b2919-d868-484d-81f6-002d0a2ab38f,233,567,186,336,111,[]
579b32d7-d3c8-4887-a1ee-00860a2aa404,233,111,567,186,336,[]
579b3749-0388-4b83-895e-002d0a2ab38f,233,567,413,669,186,[]
579ccd5b-c220-406d-9bff-007d0a2aa404,280,3,326,167,189,[]
579f0640-9f28-4bcf-91ac-002d0a2ab38f,111,3,421,319,42,[]
579f683e-cd28-4775-8139-00840a2aa404,111,186,567,272,421,[]
57a060da-7e88-4a43-9922-00840a2aa404,233,3,186,567,336,[]
57a0c5a6-0738-422c-ac93-01290a2ab38f,233,165,598,3,567,[]
57a21151-e64c-4f17-a66c-00ef0a2aa404,682,336,480,522,330,[]
57a2e398-dba4-4bbc-80ba-00f10a2aa404,21,133,81,337,93,[]
57a325ac-0fcc-4219-a976-00860a2aa404,233,598,567,3,669,"[519, 523, 403, 365, 31]"
57a34f14-844c-46d3-b43e-00860a2aa404,598,567,233,553,368,[]
57a47fba-27e0-46ba-ae8e-00f10a2aa404,165,40,336,368,159,[]
57aaddcc-fe50-4954-83cf-00ef0a2aa404,336,522,508,528,457,[]
57ac6bc5-9628-4dd5-9968-01640a2ab38f,598,682,480,400,148,[]
57ac932c-a6ac-43fb-b2ff-01380a2ab38f,509,43,3,336,182,[]
57acb2c8-d3fc-4bf0-b640-00ef0a2aa404,233,111,3,336,133,[]
57acb4fa-11d8-4e77-91ce-00ef0a2aa404,706,271,673,147,227,[]
57ad8e98-5194-48a9-b8c9-01640a2ab38f,567,766,336,457,547,[]
57adeb7d-56a4-424a-87c3-01380a2ab38f,233,519,8,44,511,[]
57b17397-64f4-4c36-81be-01380a2ab38f,336,567,598,553,622,[]
57b1e0bf-5aa8-4132-8510-01f60a2ab38f,233,174,165,336,403,[]
57b32342-7168-420d-b871-01f60a2ab38f,508,509,480,505,148,[]
57b39eae-d75c-429a-a5c4-01aa0a2aa404,336,165,472,42,252,[]
57b3d1ce-7554-4f6e-883f-02140a2ab38f,233,598,3,567,336,[]
57b467cd-b1bc-475b-ab9e-01aa0a2aa404,111,766,3,133,400,[]
57b52b64-6000-41e0-bca2-02150a2ab38f,233,3,336,522,509,[]
57b56bd5-c218-4ce3-a208-02140a2ab38f,8,186,337,383,336,[]
57b5e158-4ae0-4cfa-be2c-02140a2ab38f,3,285,272,206,29,[]
57b64aa7-05ec-4cd6-a369-01ab0a2aa404,8,44,71,129,205,[]
57b6e28f-84b4-4293-b6a2-01aa0a2aa404,682,9,3,280,187,[]
57b7040f-cfb8-45d2-a983-01ab0a2aa404,183,240,156,164,333,[]
57b74e70-f5fc-4b12-9305-02670a2ab38f,598,187,189,44,553,[]
57bb086c-dafc-4949-8b1a-020f0a2aa404,133,48,177,326,457,[]
57bb15de-cd98-4fc6-bf46-01f60a2aa404,682,3,627,449,183,[]
57bc18d4-c81c-4512-bec2-02670a2ab38f,766,627,336,133,337,[]
57bc71ef-02f0-405b-9e07-02200a2aa404,201,336,191,44,11,[]
57bc98ad-a7c0-46a0-a263-02660a2ab38f,684,319,199,328,249,[]
57bd65b8-1f1c-4ddd-937b-02100a2aa404,3,336,567,421,194,[]
57bdbf33-9da8-410d-94e1-02410a2aa404,336,376,273,567,506,[]
57be1a56-b1a0-40d8-a83d-028c0a2ab38f,682,40,480,81,148,"[520, 238, 274, 372, 23, 505]"
57bf0395-56cc-4d2f-8eb5-02450a2aa404,201,3,186,207,526,[]
57bf1ca9-c0c4-45f8-a8cd-026a0a2aa404,40,3,186,41,325,[]
57c09288-cec4-4a44-992f-02c70a2ab38f,336,480,567,148,706,[]
57c23b17-ea58-4fec-ba3c-02b10a2ab38f,567,3,186,336,421,[]
57c33c98-ae00-4f72-bc2e-02c70a2ab38f,598,186,336,519,164,[]
57c46160-7e00-470a-a9a2-02430a2aa404,207,480,472,330,148,[]
57c6edfb-c91c-4135-936a-002c0a2a1cf8,413,195,252,832,387,[]
57c82dd6-32dc-434d-8386-00340a2a1cf8,3,336,9,285,396,[]
57c8368b-09bc-4343-898d-00340a2a1cf8,627,186,336,52,148,[]
57c84f17-ce80-4f64-8150-002e0a2a8d11,480,3,271,164,34,[]
57cd8024-831c-4620-abe7-003e0a2a8d11,3,336,183,706,164,[]
57ce72d1-8de4-4aa1-a4fb-003e0a2a8d11,3,116,336,526,528,[]
57ced248-21c8-4a02-88b4-00660a2a9eb3,682,133,528,514,457,[]
57d18b1d-31f0-442e-a61a-00550a2a7972,43,508,3,528,522,[]
57d19525-671c-4a43-8215-00550a2a7972,40,336,522,717,761,[]
57d245a0-f9bc-48a9-adf2-00320a2a135f,598,325,517,553,360,[]
57d27654-5d2c-4e16-83f1-00510a2a135f,197,3,177,627,449,[]
57d656a0-c720-4bce-8965-00300a2a7972,233,598,567,3,528,[]
57d6b7ff-31cc-4b31-8acf-00300a2a7972,509,522,147,376,368,[]
57d97d4a-23b8-4148-a0a5-004a0a2ae3a6,165,472,197,52,340,"[144, 544, 322, 35, 332]"
57da61af-13c4-449d-b20c-002d0a2a9952,201,336,191,44,11,[]
57daa7ca-8c3c-4bed-9359-00610a2a9952,325,214,272,627,553,[]
57dbf8a2-fd40-401c-9ee7-00680a2ae3a6,3,186,177,301,344,[]
57dc33c1-c954-4a09-9d40-00610a2a9952,174,165,272,400,227,[]
57dc3797-25c4-486c-bb18-005a0a2a9952,598,3,186,165,421,[]
57dd21fc-9d98-40ef-8007-00610a2a9952,3,336,400,511,351,[]
57dfeed0-bd1c-4e0c-af2c-002c0a2af321,238,480,148,303,369,[]
57e0e973-7e44-43b8-822c-002d0a2abcf8,508,528,522,502,627,"[224, 257, 390, 394, 509, 498, 532, 86, 186, 316, 413]"
57e135e1-4334-4b1e-b153-002c0a2a1238,567,598,186,336,480,"[34, 178, 542]"
57e13e03-17cc-4be2-b9ec-002d0a2a1238,336,110,189,11,191,[]
57e213aa-5500-42eb-99c6-002d0a2a1238,598,40,3,336,41,"[601, 602, 596, 597, 599]"
57e3d27f-c028-498f-a41b-00530a2a1238,60,271,157,528,167,"[502, 577, 157, 286, 167]"
57e3d9d8-2d34-4a28-93b0-00920a2a1238,8,325,186,336,44,[]
57e4d0bc-8ecc-43a7-a869-00500a2abcf8,598,3,148,528,390,[]
57e4d9c9-e0fc-4767-8ddf-00450a2a1238,233,519,364,529,432,[]
57e4da42-2494-44f4-a781-00920a2a1238,233,519,364,529,432,[]
57e5254e-80c8-479b-979f-00530a2a1238,3,133,177,233,507,"[7, 403, 622, 152, 410, 31, 548, 436, 312, 441, 582, 583, 584, 329, 333, 591, 592, 599, 603, 604, 486, 494, 624, 255]"
57e90041-26b8-47dd-85c9-00520a2abcf8,271,494,752,42,377,"[624, 622, 526, 110, 615]"
57e92828-5470-476b-b1aa-00500a2abcf8,52,148,581,42,3,[]
57e93e49-60b4-4a1a-a54f-002d0a2abcf8,706,3,506,84,271,"[69, 71, 141, 78, 205, 527, 543]"
57ea348a-20b4-4c5d-ad3e-00500a2abcf8,233,567,3,669,186,"[625, 523, 519]"
57ea745a-0f0c-4b67-a251-002d0a2abcf8,3,186,336,233,486,"[624, 587, 278, 615, 348, 394, 203, 204, 274, 302, 112, 242, 243, 622, 214, 311, 280, 251, 252, 511]"
57ea95e3-5d44-4330-81df-00500a2abcf8,3,336,421,368,60,"[516, 168, 503, 504, 253, 510]"
57eaf7e4-2740-46d0-be25-00500a2abcf8,413,8,186,336,44,"[504, 516, 510, 503]"
57ebe981-76d0-41ce-819b-015d0a2a1238,174,165,272,400,227,[]
57ebeacd-d9f0-4321-9277-015c0a2a1238,233,598,186,336,201,[]
57ebeb1c-8db4-40ad-8cd0-00520a2abcf8,598,567,359,421,3,"[361, 359, 582, 366, 279]"
57ec080b-9458-4a79-be44-01770a2abcf8,3,705,336,187,205,"[161, 546, 326, 424, 272, 627, 571, 414]"
57ec991d-eb2c-4df0-8b82-015c0a2a1238,3,177,42,29,84,[]
57eca6f4-e6e4-4ef6-8139-01750a2abcf8,233,186,336,280,44,"[136, 610, 396, 541, 614]"
57eccc59-2720-4697-a41f-00920a2a1238,589,720,854,588,2,[]
57ecefb6-473c-4e01-afa7-00920a2a1238,344,16,847,353,415,[]
57ed099e-0458-44fc-ba7d-00920a2a1238,186,336,511,44,11,"[582, 584, 494, 625, 565, 534, 439]"
57ed296e-50d4-46d0-97c4-015d0a2a1238,598,3,567,421,480,[]
57ed47b7-9ffc-4ceb-9512-00920a2a1238,252,466,247,493,138,[]
57edec76-1c0c-4876-ade9-01770a2abcf8,519,201,233,186,705,[]
57ee280d-f348-46e0-bad4-00520a2abcf8,147,706,271,52,498,"[492, 269, 78, 77, 374, 443, 61]"
57ee6deb-9478-45c4-a382-00520a2abcf8,3,480,182,509,148,"[636, 324, 542]"
57eef224-3b38-49a0-ba2d-020c0a2abcf8,627,48,480,466,148,"[481, 485, 493, 466, 631, 632]"
57f163a2-3c3c-48a9-82cc-01fe0a2a1238,252,457,52,319,247,"[619, 492, 374, 506, 508, 61]"
57f26fa0-ea94-44f1-94f5-020c0a2abcf8,598,567,522,148,3,"[257, 390, 394, 530, 403, 532, 413, 414, 416, 421, 553, 626, 304, 186, 571, 316, 576, 321, 322, 457, 330, 332, 592, 86, 487, 619, 498, 633, 509]"
57f2726d-8300-4871-8b13-020d0a2abcf8,627,40,186,336,81,"[632, 465, 435, 468, 631]"
57f27301-ad34-42a1-999a-020c0a2abcf8,183,240,147,156,506,[]
57f2b397-f6b0-456e-9156-02280a2abcf8,201,238,186,336,480,[]
57f2ecd0-c758-477e-81fd-020d0a2abcf8,3,526,243,133,514,[]
57f349bf-9740-4f13-a7c5-02280a2abcf8,684,319,199,328,249,"[123, 333]"
57f3fe25-34f4-452c-a002-02280a2abcf8,3,669,336,8,506,"[102, 199, 77, 430, 141, 368, 147, 180, 271, 348]"
57f40b30-12e8-427c-a8ec-021b0a2a1238,40,514,509,148,706,[]
57f4cf63-0c5c-4869-87a4-020d0a2abcf8,219,547,8,567,278,[]
57f5875e-26a8-44e8-8dbd-02810a2a1238,413,195,252,832,387,"[326, 620, 397, 207, 367, 438, 239, 414]"
57f751d6-2eec-4d5e-a04d-02e40a2abcf8,186,336,191,44,201,[]
57f75d68-e0cc-498d-85ef-02e20a2abcf8,598,567,522,120,507,[]
57f79f51-01b8-4559-9e35-02e20a2abcf8,336,528,120,3,43,"[449, 195, 179, 647, 648, 636, 394, 419, 206, 337, 83, 302, 311, 657, 219, 252, 622, 287]"
57f7a0bf-d068-4ca6-bb07-02e60a2a1238,8,3,278,133,177,[]
57f7c163-4638-4e8b-bc44-02e60a2a1238,598,3,421,271,187,"[354, 582, 359, 361, 559, 624, 658, 633, 377]"
57f7d976-1c44-4d0f-a5ae-02e40a2abcf8,567,40,519,336,472,[]
57f7de8c-20d8-42b4-9185-02e60a2a1238,3,245,271,60,506,[]
57f7e69d-eb9c-4c44-acd8-02e30a2abcf8,201,238,186,336,480,"[386, 467, 533]"
57fa3a0b-a9e8-4afd-8870-03420a2abcf8,233,3,187,177,219,[]
57fba5b0-977c-460f-b972-03600a2abcf8,480,177,148,263,326,[]
57fd47c6-c724-42e3-9988-03520a2a1238,336,3,567,421,590,"[387, 196, 504, 490, 503, 403, 301, 440, 146, 115, 340, 277, 87, 280, 543, 511, 187, 349, 510, 507]"
57fe1f84-ef00-4b5f-8789-02e40a2abcf8,177,27,252,3,84,[]
57fe3fb4-54e0-42ea-9669-02ed0a2a1238,238,272,480,494,249,"[387, 486, 519, 382, 504, 571, 510]"
57fe40bc-38fc-491e-90ab-03600a2abcf8,233,705,205,421,400,[]
57fe55ad-ec14-4474-9197-03600a2abcf8,238,480,148,245,641,[]
57ff91c7-886c-42b8-a10f-03520a2a1238,280,187,207,327,272,[]
580044d9-7f28-47fd-8980-03510a2a1238,598,40,508,336,509,[]
58007479-7df0-4862-a744-03b90a2a1238,186,336,511,44,13,[]
5800aca3-12dc-4c48-8ba1-03520a2a1238,174,165,272,400,227,"[400, 401, 334, 368, 497, 276]"
5800b7d9-a650-44c2-b146-03520a2a1238,233,519,325,186,187,"[370, 517]"
580278e6-01e0-4067-b2b0-03600a2abcf8,280,187,3,207,272,"[400, 624, 642, 555, 622]"
580386c5-c398-4a2a-8d9c-03510a2a1238,186,336,528,3,675,"[648, 383]"
5803d3e5-547c-41bf-a832-03420a2abcf8,598,40,120,148,336,"[451, 618, 463, 464, 178, 628, 632, 540]"
