21,52a9d586-d7a0-43f0-a3e9-4d64d4718e13,463,1.0,-1.0,2.0,0.0,9.0
22,52a9d586-d7a0-43f0-a3e9-4d64d4718e13,528,1.0,-1.0,4.0,0.0,13.0
23,52a9d586-d7a0-43f0-a3e9-4d64d4718e13,766,1.0,-1.0,2.0,0.0,9.0
24,52aee82a-0470-46f7-b140-4c4ed4718e13,55,1.0,-1.0,2.0,0.0,9.0
25,52aeecb9-a2cc-4acd-a207-4f78d4718e13,9,1.0,-1.0,9.0,0.0,23.0
26,52aeecb9-a2cc-4acd-a207-4f78d4718e13,135,1.0,-1.0,2.0,0.0,9.0
27,52aeecb9-a2cc-4acd-a207-4f78d4718e13,351,1.0,-1.0,2.0,0.0,9.0
28,52b04720-5cf4-4b40-9ad3-48aed4718e13,48,1.0,-1.0,2.0,0.0,9.0
29,52b04720-5cf4-4b40-9ad3-48aed4718e13,64,1.0,-1.0,2.0,0.0,9.0
30,52e21c7f-6c58-40aa-bf06-9317d4718e13,123,1.0,-1.0,-1.0,0.0,5.0
31,52e28dc9-3df0-4c68-8c0e-4acbd4718e13,39,1.0,-1.0,-1.0,0.0,5.0
32,52e28dc9-3df0-4c68-8c0e-4acbd4718e13,93,1.0,-1.0,3.0,0.0,11.0
33,52e28dc9-3df0-4c68-8c0e-4acbd4718e13,118,1.0,-1.0,4.0,0.0,13.0
34,52e28dc9-3df0-4c68-8c0e-4acbd4718e13,519,1.0,-1.0,1.0,0.0,7.0
35,52e2984e-76e0-457d-95bc-4bb5d4718e13,38,1.0,-1.0,-1.0,0.0,5.0
36,52e2984e-76e0-457d-95bc-4bb5d4718e13,243,1.0,-1.0,4.0,0.0,13.0
37,52e2984e-76e0-457d-95bc-4bb5d4718e13,249,1.0,-1.0,3.0,0.0,11.0
38,52f12121-1168-4b4b-aa69-4905d4718e13,52,1.0,-1.0,3.0,0.0,11.0
39,52f12121-1168-4b4b-aa69-4905d4718e13,63,1.0,-1.0,1.0,0.0,7.0
40,52f224a9-2384-499b-a474-4303d4718e13,16,1.0,-1.0,-1.0,0.0,5.0
41,53063262-91dc-4f83-a2b9-4d6fd4718e13,13,1.0,-1.0,3.0,0.0,11.0
42,53063262-91dc-4f83-a2b9-4d6fd4718e13,44,1.0,-1.0,3.0,0.0,11.0
43,53063262-91dc-4f83-a2b9-4d6fd4718e13,53,1.0,-1.0,4.0,0.0,13.0
44,53063262-91dc-4f83-a2b9-4d6fd4718e13,112,1.0,-1.0,2.0,0.0,9.0
45,53063262-91dc-4f83-a2b9-4d6fd4718e13,194,1.0,-1.0,1.0,0.0,7.0
46,5314d9d2-2ee4-49de-acef-46dfd4718e13,57,1.0,-1.0,1.0,0.0,7.0
47,53281c05-e36c-4aec-8d9f-4537d4718e13,42,1.0,-1.0,1.0,0.0,7.0
48,532a4687-92a4-4b5b-9d92-4f05d4718e13,23,1.0,-1.0,3.0,0.0,11.0
49,532a4687-92a4-4b5b-9d92-4f05d4718e13,40,1.0,-1.0,6.0,0.0,17.0
50,532a4687-92a4-4b5b-9d92-4f05d4718e13,41,1.0,-1.0,5.0,0.0,15.0
51,532a4687-92a4-4b5b-9d92-4f05d4718e13,47,1.0,-1.0,3.0,0.0,11.0
52,532a4687-92a4-4b5b-9d92-4f05d4718e13,51,1.0,-1.0,2.0,0.0,9.0
53,532a4687-92a4-4b5b-9d92-4f05d4718e13,60,1.0,-1.0,1.0,0.0,7.0
54,532a4687-92a4-4b5b-9d92-4f05d4718e13,64,1.0,-1.0,1.0,0.0,7.0
55,532a8344-58a0-4b28-bd66-4946d4718e13,21,1.0,-1.0,1.0,0.0,7.0
56,53392dca-6780-495a-81f3-4cefd4718e13,21,1.0,-1.0,1.0,0.0,7.0
57,5342ba5f-732c-44d0-acf5-4ffed4718e13,21,1.0,-1.0,4.0,0.0,13.0
58,5358c8d3-21a8-4853-a7f3-46bdd4718e13,52,1.0,-1.0,3.0,0.0,11.0
59,5368b22b-b1f8-4b2d-8fda-4a32d4718e13,42,1.0,-1.0,3.0,0.0,11.0
60,5391d42d-d77c-489c-b312-4b78d4718e13,68,1.0,-1.0,1.0,0.0,7.0
61,53c66711-31a0-43ab-a45b-4be6d4718e13,71,1.0,-1.0,2.0,0.0,9.0
62,53c7b099-40d4-4c32-bd7f-4122d4718e13,83,1.0,-1.0,7.0,0.0,19.0
63,53d8e15b-6950-4369-8fae-6821d4718e13,71,1.0,-1.0,2.0,0.0,9.0
64,53d8e15b-6950-4369-8fae-6821d4718e13,275,1.0,-1.0,1.0,0.0,7.0
65,53e245e5-c860-4d7e-9e31-42ecd4718e13,77,1.0,-1.0,2.0,0.0,9.0
66,540628a3-687c-4841-a3f6-40eed4718e13,374,1.0,-1.0,-1.0,0.0,5.0
67,543d0b47-d4a0-4e4a-962a-4985d4718e13,156,1.0,-1.0,2.0,0.0,9.0
68,543d0b47-d4a0-4e4a-962a-4985d4718e13,198,1.0,-1.0,1.0,0.0,7.0
69,54527334-f62c-495d-8982-4d27d4718e13,44,1.0,-1.0,2.0,0.0,9.0
70,54527334-f62c-495d-8982-4d27d4718e13,336,1.0,-1.0,4.0,0.0,13.0
71,54527334-f62c-495d-8982-4d27d4718e13,387,1.0,-1.0,1.0,0.0,7.0
72,545340b5-02c0-4124-9e06-4657d4718e13,280,1.0,-1.0,4.0,0.0,13.0
73,54576eeb-5b50-47d0-9174-4dccd4718e13,56,1.0,-1.0,1.0,0.0,7.0
74,5458b5d3-2728-49fe-9f8a-473bd4718e13,39,1.0,-1.0,2.0,0.0,9.0
75,5458b9bc-fd84-482f-972e-4c07d4718e13,24,1.0,-1.0,2.0,0.0,9.0
76,5458b9bc-fd84-482f-972e-4c07d4718e13,206,1.0,-1.0,3.0,0.0,11.0
77,5464c464-e688-428b-ad05-4b21d4718e13,115,1.0,-1.0,-1.0,0.0,5.0
78,5464cbf7-7bec-4893-bbbe-4274d4718e13,107,1.0,-1.0,-1.0,0.0,5.0
79,5464cbf7-7bec-4893-bbbe-4274d4718e13,118,1.0,-1.0,1.0,0.0,7.0
80,5464cbf7-7bec-4893-bbbe-4274d4718e13,119,1.0,-1.0,1.0,0.0,7.0
81,5469f03d-1dfc-4833-ad51-47abd4718e13,70,1.0,-1.0,3.0,0.0,11.0
82,5469f03d-1dfc-4833-ad51-47abd4718e13,72,1.0,-1.0,4.0,0.0,13.0
83,5469f03d-1dfc-4833-ad51-47abd4718e13,109,1.0,-1.0,1.0,0.0,7.0
84,546a571f-fcf4-4976-841a-41fcd4718e13,118,1.0,-1.0,1.0,0.0,7.0
85,546a571f-fcf4-4976-841a-41fcd4718e13,233,1.0,-1.0,2.0,0.0,9.0
86,547f45e5-9aa4-4052-9a57-4edfd4718e13,96,1.0,-1.0,3.0,0.0,11.0
87,547f45e5-9aa4-4052-9a57-4edfd4718e13,98,1.0,-1.0,2.0,0.0,9.0
88,54c66a7a-2304-4d66-bc1f-4e1fd4718e13,111,1.0,-1.0,6.0,0.0,17.0
89,54c66a7a-2304-4d66-bc1f-4e1fd4718e13,120,1.0,-1.0,3.0,0.0,11.0
90,54c66a7a-2304-4d66-bc1f-4e1fd4718e13,133,1.0,-1.0,4.0,0.0,13.0
91,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,47,1.0,-1.0,1.0,0.0,7.0
92,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,110,1.0,-1.0,1.0,0.0,7.0
93,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,116,1.0,-1.0,3.0,0.0,11.0
94,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,273,1.0,-1.0,1.0,0.0,7.0
95,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,337,1.0,-1.0,2.0,0.0,9.0
96,54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,338,1.0,-1.0,2.0,0.0,9.0
97,54e62c0f-18c8-4ed5-a676-0040ac110028,8,1.0,-1.0,7.0,0.0,19.0
98,54e62c0f-18c8-4ed5-a676-0040ac110028,44,1.0,-1.0,3.0,0.0,11.0
99,54e7c7a9-93c4-46bd-b8a9-0040ac110028,130,1.0,-1.0,2.0,0.0,9.0
100,5502f6ce-f0e0-43b9-b4ed-0045ac11002b,49,1.0,-1.0,1.0,0.0,7.0
101,5502f6ce-f0e0-43b9-b4ed-0045ac11002b,68,1.0,-1.0,1.0,0.0,7.0
102,5502f6ce-f0e0-43b9-b4ed-0045ac11002b,374,1.0,-1.0,1.0,0.0,7.0
103,55073fa7-861c-44c6-9891-003cac11002e,143,1.0,-1.0,1.0,0.0,7.0
104,55096f17-47f4-425b-98aa-0044ac11002e,41,1.0,-1.0,-1.0,0.0,5.0
105,55096f17-47f4-425b-98aa-0044ac11002e,104,1.0,-1.0,-1.0,0.0,5.0
106,55096f17-47f4-425b-98aa-0044ac11002e,166,1.0,-1.0,-1.0,0.0,5.0
107,55253832-6e68-47ec-ac2f-0027ac11002d,330,1.0,-1.0,2.0,0.0,9.0
108,552bed22-e1a8-4ea7-a330-0034ac110034,152,1.0,-1.0,1.0,0.0,7.0
109,55424b92-8144-42e3-b5d0-0028ac110040,186,1.0,-1.0,3.0,0.0,11.0
110,554890c1-aa24-44b9-b450-003aac11000d,118,1.0,-1.0,2.0,0.0,9.0
111,554890c1-aa24-44b9-b450-003aac11000d,175,1.0,-1.0,4.0,0.0,13.0
112,554a3a8f-1f64-44b6-b334-0027ac11006f,42,1.0,-1.0,18.0,0.0,41.0
113,55520326-2134-46dc-8029-0045ac110049,214,1.0,-1.0,4.0,0.0,13.0
114,555992a9-c144-4403-9fa6-0043ac110019,189,1.0,-1.0,2.0,0.0,9.0
115,5559f806-0ffc-4d43-83e8-0042ac110019,319,1.0,-1.0,6.0,0.0,17.0
116,555b04c2-cfe0-48b1-b934-0047ac110049,44,1.0,-1.0,-1.0,0.0,5.0
117,555b04c2-cfe0-48b1-b934-0047ac110049,69,1.0,-1.0,-1.0,0.0,5.0
118,555b04c2-cfe0-48b1-b934-0047ac110049,179,1.0,-1.0,1.0,0.0,7.0
119,555b04c2-cfe0-48b1-b934-0047ac110049,195,1.0,-1.0,2.0,0.0,9.0
120,555b04c2-cfe0-48b1-b934-0047ac110049,252,1.0,-1.0,2.0,0.0,9.0
121,555da685-bcac-487e-8248-0052ac110019,178,1.0,-1.0,7.0,0.0,19.0
122,5563153d-dddc-43f8-b00e-0051ac110049,166,1.0,-1.0,1.0,0.0,7.0
123,55632d5a-39e8-4e13-9a6e-004fac110049,178,1.0,-1.0,2.0,0.0,9.0
124,5565da73-7b74-429b-9d49-0053ac110019,184,1.0,-1.0,1.0,0.0,7.0
125,55700965-f338-42d5-bc09-005aac110019,184,1.0,-1.0,2.0,0.0,9.0
126,55701889-7bdc-41c8-95fe-0056ac110049,83,1.0,-1.0,-1.0,0.0,5.0
127,55701889-7bdc-41c8-95fe-0056ac110049,139,1.0,-1.0,-1.0,0.0,5.0
128,55701889-7bdc-41c8-95fe-0056ac110049,247,1.0,-1.0,2.0,0.0,9.0
129,55701889-7bdc-41c8-95fe-0056ac110049,252,1.0,-1.0,4.0,0.0,13.0
130,5571f84b-f43c-4c01-9334-005bac110019,184,1.0,-1.0,1.0,0.0,7.0
131,5577dfe1-8568-4be9-95f1-0056ac110049,187,1.0,-1.0,3.0,0.0,11.0
132,5577dfe1-8568-4be9-95f1-0056ac110049,280,1.0,-1.0,3.0,0.0,11.0
133,5577dfe1-8568-4be9-95f1-0056ac110049,421,1.0,-1.0,4.0,0.0,13.0
134,557ebdba-f440-49f8-80f1-005dac110019,187,1.0,-1.0,4.0,0.0,13.0
135,557ebdba-f440-49f8-80f1-005dac110019,194,1.0,-1.0,5.0,0.0,15.0
136,557ebdba-f440-49f8-80f1-005dac110019,218,1.0,-1.0,3.0,0.0,11.0
137,55804b7c-63f0-479c-877e-005bac110019,286,1.0,-1.0,3.0,0.0,11.0
138,558abd31-7044-43b7-bfce-0057ac110049,236,1.0,-1.0,2.0,0.0,9.0
139,55a5845a-c4a4-4aa4-a204-0027ac11000d,179,1.0,-1.0,-1.0,0.0,5.0
140,55a658dd-49b4-4c6b-8162-0032ac11002b,191,1.0,-1.0,1.0,0.0,7.0
141,55a67d38-fda0-4425-9baa-0033ac11002b,217,1.0,-1.0,3.0,0.0,11.0
142,55a8ec4b-1938-4308-b985-0037ac110013,52,1.0,-1.0,1.0,0.0,7.0
143,55ae2def-1aa0-41b3-9c0e-0035ac110013,191,1.0,-1.0,3.0,0.0,11.0
144,55aea399-da60-4cf6-98e0-0036ac110013,60,1.0,-1.0,4.0,0.0,13.0
145,55aea399-da60-4cf6-98e0-0036ac110013,182,1.0,-1.0,1.0,0.0,7.0
146,55aea399-da60-4cf6-98e0-0036ac110013,208,1.0,-1.0,3.0,0.0,11.0
147,55aea399-da60-4cf6-98e0-0036ac110013,210,1.0,-1.0,1.0,0.0,7.0
148,55aea399-da60-4cf6-98e0-0036ac110013,241,1.0,-1.0,1.0,0.0,7.0
149,55b0d407-68a8-4305-bdfe-0043ac110013,249,1.0,-1.0,2.0,0.0,9.0
150,55b8f420-5538-47a7-8e48-0027ac110019,201,1.0,-1.0,1.0,0.0,7.0
151,55bf2016-9374-41fa-aaca-003eac11000d,112,1.0,-1.0,-1.0,0.0,5.0
152,55c0f881-75e4-465f-9ccc-0045ac110019,301,1.0,-1.0,1.0,0.0,7.0
153,55c35b4f-4370-427a-abf6-0043ac110019,4,1.0,-1.0,1.0,0.0,7.0
154,55c88c02-d314-4493-877a-0044ac110019,187,1.0,-1.0,2.0,0.0,9.0
155,55c88c02-d314-4493-877a-0044ac110019,191,1.0,-1.0,2.0,0.0,9.0
156,55c88c02-d314-4493-877a-0044ac110019,227,1.0,-1.0,1.0,0.0,7.0
157,55c88c02-d314-4493-877a-0044ac110019,301,1.0,-1.0,3.0,0.0,11.0
158,55e54f7a-550c-4174-8a3d-004cac11000d,752,1.0,-1.0,2.0,0.0,9.0
159,5608bec0-fa78-4da0-a6a2-0040ac11000d,267,1.0,-1.0,1.0,0.0,7.0
160,56091add-2a18-4396-97b2-0041ac11000d,465,1.0,-1.0,2.0,0.0,9.0
161,561294b9-6f6c-436c-99e7-0057ac11000d,428,1.0,-1.0,1.0,0.0,7.0
162,561671e1-1934-44ea-b208-004aac11000d,241,1.0,-1.0,1.0,0.0,7.0
163,56192c94-cdfc-4861-a2a7-004aac11000d,53,1.0,-1.0,4.0,0.0,13.0
164,56192c94-cdfc-4861-a2a7-004aac11000d,168,1.0,-1.0,5.0,0.0,15.0
165,56192c94-cdfc-4861-a2a7-004aac11000d,334,1.0,-1.0,2.0,0.0,9.0
166,56192c94-cdfc-4861-a2a7-004aac11000d,349,1.0,-1.0,2.0,0.0,9.0
167,562f8325-35f0-4819-b398-004dac11000d,52,1.0,-1.0,4.0,0.0,13.0
168,562f8325-35f0-4819-b398-004dac11000d,154,1.0,-1.0,-1.0,0.0,5.0
169,562f8325-35f0-4819-b398-004dac11000d,535,1.0,-1.0,2.0,0.0,9.0
170,562f8325-35f0-4819-b398-004dac11000d,675,1.0,-1.0,2.0,0.0,9.0
171,56324d45-cb18-4ce1-8153-0039ac11000d,247,1.0,-1.0,3.0,0.0,11.0
172,5638bc68-45e8-4bd7-80a9-003bac11000d,118,1.0,-1.0,3.0,0.0,11.0
173,5638bc68-45e8-4bd7-80a9-003bac11000d,161,1.0,-1.0,2.0,0.0,9.0
174,5638bc68-45e8-4bd7-80a9-003bac11000d,175,1.0,-1.0,2.0,0.0,9.0
175,5638bc68-45e8-4bd7-80a9-003bac11000d,310,1.0,-1.0,2.0,0.0,9.0
176,5645d3b5-ac18-4cb5-b406-002d0a2a5fa8,254,1.0,-1.0,3.0,0.0,11.0
177,564de013-5fb8-4f8f-836e-00310a2af835,276,1.0,-1.0,3.0,0.0,11.0
178,565c8761-eb90-4ea1-bfea-02240a2a08ac,276,1.0,-1.0,-1.0,0.0,5.0
179,565f5cf8-213c-4c3b-85e2-02800a2a08ac,219,1.0,-1.0,15.0,0.0,35.0
180,565f5cf8-213c-4c3b-85e2-02800a2a08ac,278,1.0,-1.0,7.0,0.0,19.0
181,5661bc15-6cfc-43c2-bc8b-007f0a2addee,682,1.0,-1.0,8.0,0.0,21.0
182,5666fc1f-523c-4b22-8be6-00c30a2a5969,498,1.0,-1.0,2.0,0.0,9.0
183,56695a89-6630-447f-beab-01ba0a2a5969,281,1.0,-1.0,2.0,0.0,9.0
184,566f19ac-eba0-43cf-97ab-002d0a2ac458,184,1.0,-1.0,2.0,0.0,9.0
185,567124c5-9230-4937-af7f-004f0a2ae4d8,9,1.0,-1.0,2.0,0.0,9.0
186,567124c5-9230-4937-af7f-004f0a2ae4d8,161,1.0,-1.0,1.0,0.0,7.0
187,567124c5-9230-4937-af7f-004f0a2ae4d8,228,1.0,-1.0,2.0,0.0,9.0
188,567124c5-9230-4937-af7f-004f0a2ae4d8,272,1.0,-1.0,3.0,0.0,11.0
189,567124c5-9230-4937-af7f-004f0a2ae4d8,285,1.0,-1.0,3.0,0.0,11.0
190,569d1b9d-e078-4f88-a6ea-0a930a2a883c,206,1.0,-1.0,2.0,0.0,9.0
191,569e8f5b-8e70-4274-b529-07450a2afd60,77,1.0,-1.0,1.0,0.0,7.0
192,569e8f5b-8e70-4274-b529-07450a2afd60,199,1.0,-1.0,1.0,0.0,7.0
193,569e8f5b-8e70-4274-b529-07450a2afd60,308,1.0,-1.0,1.0,0.0,7.0
194,569fc463-cb7c-47e1-82fe-0b440a2a883c,303,1.0,-1.0,2.0,0.0,9.0
195,56b0f1e1-0ef8-4c67-a959-10060a2a883c,230,1.0,-1.0,1.0,0.0,7.0
196,56b3dadc-4ba8-477e-ab4a-0d540a2afd60,243,1.0,-1.0,2.0,0.0,9.0
197,56b45431-4488-43ed-9faf-11240a2a883c,214,1.0,-1.0,2.0,0.0,9.0
198,56b85012-d33c-4b5f-bacb-00c50a2af616,41,1.0,-1.0,3.0,0.0,11.0
199,56b85012-d33c-4b5f-bacb-00c50a2af616,100,1.0,-1.0,3.0,0.0,11.0
200,56b85012-d33c-4b5f-bacb-00c50a2af616,159,1.0,-1.0,4.0,0.0,13.0
201,56b85012-d33c-4b5f-bacb-00c50a2af616,256,1.0,-1.0,4.0,0.0,13.0
202,56b85012-d33c-4b5f-bacb-00c50a2af616,468,1.0,-1.0,2.0,0.0,9.0
203,56b85012-d33c-4b5f-bacb-00c50a2af616,481,1.0,-1.0,1.0,0.0,7.0
204,56c31212-73e0-43b9-9195-02080a2a6be7,325,1.0,-1.0,2.0,0.0,9.0
205,56c68a0e-20fc-4a5e-ab2f-03450a2a6be7,96,1.0,-1.0,1.0,0.0,7.0
206,56cdd471-f020-4357-8fa6-05460a2a3ca6,516,1.0,-1.0,2.0,0.0,9.0
207,56d42842-93a4-4ee9-be19-06c30a2a3ca6,263,1.0,-1.0,2.0,0.0,9.0
208,56d4a3cb-d7bc-42f0-99b6-07b00a2a6be7,3,1.0,-1.0,3.0,0.0,11.0
209,56d4a3cb-d7bc-42f0-99b6-07b00a2a6be7,766,1.0,-1.0,1.0,0.0,7.0
210,56dd5216-639c-4ef9-9f9f-0e1b0a2a4bff,542,1.0,-1.0,1.0,0.0,7.0
211,56e01f5f-bb14-499a-8d79-00650a2aace4,441,1.0,-1.0,2.0,0.0,9.0
212,56e01f5f-bb14-499a-8d79-00650a2aace4,511,1.0,-1.0,2.0,0.0,9.0
213,56e031ae-6ed4-45be-a5fe-002e0a2aca4b,301,1.0,-1.0,2.0,0.0,9.0
214,56e301bb-9ca4-4f4a-b770-00370a2adc86,97,1.0,-1.0,1.0,0.0,7.0
215,56e301bb-9ca4-4f4a-b770-00370a2adc86,206,1.0,-1.0,1.0,0.0,7.0
216,56e68c04-b8b0-4850-a9c7-0b140a2adc86,403,1.0,-1.0,4.0,0.0,13.0
217,56e92688-0940-49b7-93e9-10590a2a6889,345,1.0,-1.0,5.0,0.0,15.0
218,56ec10f5-8b28-40c9-a01c-03b80a2a0b7f,271,1.0,-1.0,3.0,0.0,11.0
219,56f00164-290c-4707-959e-0b550a2a0ff1,349,1.0,-1.0,1.0,0.0,7.0
220,56f13469-7084-48f0-a1d2-0f200a2a0ff1,279,1.0,-1.0,3.0,0.0,11.0
221,56f50559-77dc-4d0b-ad64-140c0a2a1fd5,24,1.0,-1.0,3.0,0.0,11.0
222,56f50559-77dc-4d0b-ad64-140c0a2a1fd5,526,1.0,-1.0,4.0,0.0,13.0
223,56f53b0d-7908-40b4-8ae7-14820a2a1fd5,69,1.0,-1.0,1.0,0.0,7.0
224,57024f04-7e04-4460-ad26-12fe0a2a4e9e,157,1.0,-1.0,2.0,0.0,9.0
225,570cb1a3-ef08-405a-94c2-23a90a2ae7c0,326,1.0,-1.0,2.0,0.0,9.0
226,570d4042-48b8-4db0-aa2c-38280a2a4e9e,646,1.0,-1.0,1.0,0.0,7.0
227,570d65c1-8428-4f22-820e-38920a2a4e9e,319,1.0,-1.0,2.0,0.0,9.0
228,570fa1e7-b52c-4e5d-bcb1-2afc0a2ae7c0,211,1.0,-1.0,1.0,0.0,7.0
229,570faf80-84f4-402b-af0f-408f0a2a4e9e,375,1.0,-1.0,2.0,0.0,9.0
230,571787ab-ab10-454f-b8da-0f300a2a7ae1,507,1.0,-1.0,3.0,0.0,11.0
231,571787ab-ab10-454f-b8da-0f300a2a7ae1,590,1.0,-1.0,2.0,0.0,9.0
232,571787ab-ab10-454f-b8da-0f300a2a7ae1,673,1.0,-1.0,2.0,0.0,9.0
233,571926a9-7020-4620-a628-006a0a2a34e5,133,1.0,-1.0,6.0,0.0,17.0
234,571926a9-7020-4620-a628-006a0a2a34e5,237,1.0,-1.0,2.0,0.0,9.0
235,571e02e3-2934-4d5d-a259-0a2d0a2a34e5,145,1.0,-1.0,1.0,0.0,7.0
236,572232db-ba64-4f67-ab5a-126e0a2a34e5,243,1.0,-1.0,4.0,0.0,13.0
237,57224638-52f4-460a-ac7e-119a0a2a5fc8,331,1.0,-1.0,2.0,0.0,9.0
238,572869d6-a11c-46f0-977a-1e930a2a34e5,368,1.0,-1.0,4.0,0.0,13.0
239,572c638c-cf88-4eed-8996-00a90a2a6eaf,91,1.0,-1.0,-1.0,0.0,5.0
240,5733487e-5be8-43ab-94a8-00430a2ac04e,221,1.0,-1.0,1.0,0.0,7.0
241,573d810d-83c0-46bc-80d3-054c0a2a27f1,311,1.0,-1.0,-1.0,0.0,5.0
242,573ecd91-1418-466a-91cd-0dce0a2a58f7,16,1.0,-1.0,1.0,0.0,7.0
243,5742d946-c70c-48db-bb91-00320a2a15a3,502,1.0,-1.0,3.0,0.0,11.0
244,57470080-2b34-4cc4-b929-002e0a2ac2ed,346,1.0,-1.0,6.0,0.0,17.0
245,574846fa-667c-400e-b38d-004c0a2ac2ed,164,1.0,-1.0,4.0,0.0,13.0
246,574846fa-667c-400e-b38d-004c0a2ac2ed,339,1.0,-1.0,2.0,0.0,9.0
247,574846fa-667c-400e-b38d-004c0a2ac2ed,520,1.0,-1.0,2.0,0.0,9.0
248,5748df48-ac70-42b2-b5ff-002f0a2ac2ed,367,1.0,-1.0,-1.0,0.0,5.0
249,574db38c-d0f4-4a4f-9a16-002e0a2a7f1e,436,1.0,-1.0,2.0,0.0,9.0
250,57596d66-5ff8-4c6b-8a96-002c0a2a150b,43,1.0,-1.0,7.0,0.0,19.0
251,57596d66-5ff8-4c6b-8a96-002c0a2a150b,179,1.0,-1.0,5.0,0.0,15.0
252,57596d66-5ff8-4c6b-8a96-002c0a2a150b,219,1.0,-1.0,8.0,0.0,21.0
253,57596d66-5ff8-4c6b-8a96-002c0a2a150b,337,1.0,-1.0,5.0,0.0,15.0
254,57596d66-5ff8-4c6b-8a96-002c0a2a150b,385,1.0,-1.0,1.0,0.0,7.0
255,57598b83-7e24-40a8-b648-002d0a2a150b,321,1.0,-1.0,2.0,0.0,9.0
256,575ace18-7f9c-4cb7-961b-002d0a2a150b,24,1.0,-1.0,1.0,0.0,7.0
257,575ace18-7f9c-4cb7-961b-002d0a2a150b,219,1.0,-1.0,1.0,0.0,7.0
258,575ace18-7f9c-4cb7-961b-002d0a2a150b,526,1.0,-1.0,2.0,0.0,9.0
259,5762aaad-7b8c-4822-99e1-002d0a2a0279,416,1.0,-1.0,2.0,0.0,9.0
260,5762d896-0d88-40ba-be32-00430a2a8f75,416,1.0,-1.0,1.0,0.0,7.0
261,576ab67c-db54-46ee-92b6-00350a2a0279,356,1.0,-1.0,2.0,0.0,9.0
262,5774dbfb-150c-4c7b-a3e5-002c0a2aceff,326,1.0,-1.0,3.0,0.0,11.0
263,577971f3-a9d4-4b11-890c-00310a2a0137,348,1.0,-1.0,2.0,0.0,9.0
264,577a5d04-b224-44a4-90c2-00bf0a2aceff,164,1.0,-1.0,3.0,0.0,11.0
265,577cdf4d-6d58-4670-a50a-00bf0a2aceff,360,1.0,-1.0,3.0,0.0,11.0
266,577cdf4d-6d58-4670-a50a-00bf0a2aceff,529,1.0,-1.0,2.0,0.0,9.0
267,5783bc7b-d994-4990-bf7a-00bc0a2a0137,343,1.0,-1.0,1.0,0.0,7.0
268,5783dd99-9fdc-487a-b901-01360a2a0137,75,1.0,-1.0,1.0,0.0,7.0
269,5785c3aa-71c4-45f6-8c12-013d0a2a0137,39,1.0,-1.0,1.0,0.0,7.0
270,578658e3-5498-4c75-937d-01580a2a0137,51,1.0,-1.0,1.0,0.0,7.0
271,5787882f-074c-4abb-8ccb-01580a2a0137,218,1.0,-1.0,1.0,0.0,7.0
272,5787882f-074c-4abb-8ccb-01580a2a0137,547,1.0,-1.0,7.0,0.0,19.0
273,5787882f-074c-4abb-8ccb-01580a2a0137,567,1.0,-1.0,6.0,0.0,17.0
